pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
ANSL_76378,2018-03-31 00:00:00,2019-05-01 17:15:00,2.0,Black,0.89,29.68,0,7,0.0,2
ANSL_66757,2017-12-13 00:00:00,2018-03-12 08:40:00,0.0,Torbie,0.74,27.37,7,1,1.0,1
ANSL_74977,2016-11-23 00:00:00,2017-12-19 18:33:00,1.0,Tan,0.64,8.23,0,1,0.0,2
ANSL_51843,2017-10-24 00:00:00,2017-11-21 18:17:00,,Torbie,0.95,17.16,13,9,2.0,1
ANSL_73330,2016-09-16 00:00:00,2018-09-08 12:27:00,1.0,Blue,0.04,14.75,0,1,0.0,1
ANSL_53541,2008-01-03 00:00:00,2018-07-06 16:55:00,0.0,Tan,0.49,37.41,7,1,1.0,2
ANSL_54736,2012-07-30 00:00:00,2015-08-24 08:00:00,2.0,Buff,0.91,5.19,13,9,0.0,2
ANSL_71077,2016-08-02 00:00:00,2018-10-28 15:44:00,1.0,Yellow,0.75,18.48,13,9,0.0,2
ANSL_67366,2006-03-21 00:00:00,2018-04-11 14:33:00,1.0,Chocolate,0.06,33.8,0,7,0.0,2
ANSL_67172,2015-05-24 00:00:00,2018-06-15 09:00:00,2.0,Tan,0.31,19.13,16,9,0.0,1
ANSL_65288,2016-11-07 00:00:00,2017-11-29 09:00:00,2.0,Brown Tabby,0.84,38.64,16,9,1.0,1
ANSL_55285,2013-07-03 00:00:00,2018-03-14 13:38:00,0.0,Black,0.85,23.15,0,1,1.0,2
ANSL_71667,2015-11-04 00:00:00,2017-01-05 12:21:00,0.0,Brown Tabby,0.38,36.04,0,1,1.0,1
ANSL_75551,2019-03-17 00:00:00,2019-04-12 12:26:00,2.0,Black,0.47,18.49,13,9,0.0,1
ANSL_50532,2016-10-15 00:00:00,2017-03-05 13:21:00,2.0,Orange Tabby,0.42,28.31,13,9,0.0,1
ANSL_53598,2015-12-29 00:00:00,2018-01-20 12:52:00,0.0,Tan,0.46,31.9,0,7,1.0,2
ANSL_65825,2014-11-09 00:00:00,2018-03-07 17:27:00,0.0,Black,0.33,38.9,0,1,1.0,2
ANSL_56327,2015-05-23 00:00:00,2016-11-14 09:00:00,2.0,Brown Tabby,0.79,29.49,16,9,1.0,1
ANSL_74062,2013-08-27 00:00:00,2018-09-22 17:44:00,0.0,White,0.04,16.33,0,1,1.0,2
ANSL_65407,2015-07-03 00:00:00,2018-07-24 13:38:00,2.0,Black,0.73,40.05,0,7,1.0,2
ANSL_51576,2018-06-25 00:00:00,2018-11-09 12:26:00,0.0,Black,0.3,34.08,0,1,1.0,1
ANSL_57312,2017-11-21 00:00:00,2018-02-15 17:12:00,0.0,Blue,0.12,5.69,0,1,1.0,1
ANSL_74799,2010-08-24 00:00:00,2018-09-19 15:06:00,0.0,Red,0.28,34.77,13,9,1.0,2
ANSL_65378,2016-11-30 00:00:00,2017-03-11 17:52:00,0.0,Red,0.22,16.2,0,1,1.0,2
ANSL_56804,2018-07-29 00:00:00,2018-11-15 18:36:00,1.0,Black,0.02,28.51,0,1,0.0,1
ANSL_56125,2018-02-25 00:00:00,2018-05-19 08:45:00,1.0,Tan,0.97,30.57,0,1,0.0,2
ANSL_50671,2009-05-22 00:00:00,2017-06-19 17:44:00,0.0,Red,0.35,48.44,0,1,1.0,2
ANSL_62494,2012-05-18 00:00:00,2018-04-13 14:35:00,1.0,Brown,0.65,13.1,0,7,0.0,2
ANSL_50956,2016-08-24 00:00:00,2016-11-18 17:38:00,1.0,Chocolate,0.15,20.29,0,1,0.0,2
ANSL_55214,2018-02-03 00:00:00,2019-03-02 17:20:00,1.0,Tan,0.22,8.16,0,1,0.0,2
ANSL_70892,2016-04-22 00:00:00,2017-05-13 09:42:00,,Black,0.57,9.16,15,4,2.0,4
ANSL_58065,2016-11-24 00:00:00,2017-02-20 13:57:00,1.0,Orange Tabby,0.27,16.82,7,1,0.0,1
ANSL_74290,2017-08-28 00:00:00,2017-12-03 09:34:00,2.0,White,0.95,21.23,8,2,1.0,1
ANSL_54309,2015-11-08 00:00:00,2016-11-29 14:31:00,2.0,Blue,0.62,22.14,18,4,0.0,1
ANSL_57284,2017-04-07 00:00:00,2018-01-06 18:36:00,2.0,Blue,0.93,37.85,13,9,1.0,2
ANSL_57827,2014-12-24 00:00:00,2017-01-19 17:46:00,1.0,White,0.09,37.6,0,1,0.0,2
ANSL_55347,2011-04-09 00:00:00,2018-05-02 11:56:00,1.0,Blue,0.72,35.28,0,7,0.0,1
ANSL_66046,2016-07-26 00:00:00,2017-02-21 19:03:00,1.0,Black,0.4,13.05,0,1,0.0,2
ANSL_56031,2016-07-09 00:00:00,2017-09-01 17:21:00,1.0,Brown,0.79,36.15,0,1,0.0,2
ANSL_51470,2017-07-11 00:00:00,2018-08-04 00:00:00,1.0,Blue Tabby,0.68,26.79,17,9,0.0,1
ANSL_67162,2017-01-25 00:00:00,2017-05-04 18:38:00,1.0,Brown Tabby,0.91,37.99,0,1,0.0,1
ANSL_57798,2016-07-05 00:00:00,2016-10-21 14:16:00,0.0,Black,0.95,13.15,0,1,1.0,1
ANSL_56905,2016-11-02 00:00:00,2018-01-07 13:40:00,1.0,Black,0.54,33.18,13,9,0.0,1
ANSL_71914,2016-12-05 00:00:00,2019-02-10 17:54:00,1.0,Black,0.49,41.77,0,1,0.0,2
ANSL_58437,2015-09-18 00:00:00,2016-10-13 16:42:00,2.0,Black,0.91,15.6,0,1,0.0,2
ANSL_73583,2015-12-03 00:00:00,2017-12-24 15:07:00,0.0,Tan,0.82,14.53,0,1,1.0,2
ANSL_60332,2016-10-15 00:00:00,2017-11-12 17:42:00,0.0,Tricolor,0.97,41.2,0,1,1.0,2
ANSL_51026,2016-01-27 00:00:00,2016-08-18 11:35:00,2.0,White,0.81,47.93,0,7,1.0,2
ANSL_71714,2015-07-14 00:00:00,2016-08-11 09:21:00,1.0,Black,0.98,5.85,15,4,0.0,2
ANSL_55757,2016-12-06 00:00:00,2017-10-26 13:30:00,2.0,Tan,0.54,23.05,0,7,0.0,2
ANSL_58461,2014-08-27 00:00:00,2016-09-19 16:57:00,1.0,Brown Brindle,0.39,15.24,0,7,0.0,2
ANSL_61268,2017-03-08 00:00:00,2018-03-10 18:59:00,1.0,Red,0.94,44.35,0,1,0.0,2
ANSL_73029,2017-07-06 00:00:00,2017-08-12 12:46:00,2.0,Orange Tabby,0.25,21.07,13,9,0.0,1
ANSL_64554,2017-12-25 00:00:00,2019-01-25 11:32:00,1.0,Tricolor,1.0,13.71,0,7,0.0,2
ANSL_73504,2016-10-20 00:00:00,2016-11-17 12:39:00,2.0,Brown,0.71,6.15,13,9,0.0,2
ANSL_56138,2009-05-17 00:00:00,2016-09-07 18:06:00,0.0,Black,0.35,35.55,0,7,1.0,2
ANSL_51714,2008-07-21 00:00:00,2018-06-22 15:53:00,0.0,White,0.85,35.69,0,7,1.0,2
ANSL_75886,2010-04-30 00:00:00,2019-04-20 15:11:00,1.0,Brown,0.63,38.25,0,7,0.0,2
ANSL_61877,2016-10-04 00:00:00,2018-02-24 11:26:00,2.0,Black,0.8,46.29,0,7,1.0,2
ANSL_76530,2016-04-14 00:00:00,2019-05-05 12:00:00,0.0,Tan,0.03,37.02,0,7,1.0,2
ANSL_64221,2017-07-20 00:00:00,2018-08-27 15:32:00,1.0,Brown,0.83,44.53,0,1,0.0,2
ANSL_67859,2011-01-27 00:00:00,2018-05-09 17:30:00,1.0,Blue,0.84,19.5,7,1,0.0,1
ANSL_57103,2010-12-14 00:00:00,2017-01-03 16:13:00,0.0,Black,0.65,15.99,0,7,1.0,2
ANSL_68841,2015-08-01 00:00:00,2017-03-07 16:49:00,1.0,White,0.89,35.14,0,7,0.0,2
ANSL_55058,2017-12-24 00:00:00,2018-05-01 14:56:00,2.0,Black,0.05,21.98,0,7,1.0,2
ANSL_70862,2016-11-21 00:00:00,2017-01-21 11:56:00,2.0,Blue,0.39,32.65,13,9,0.0,1
ANSL_73564,2018-11-29 00:00:00,2019-03-10 09:27:00,0.0,Black,0.28,5.09,7,1,1.0,1
ANSL_67672,2017-08-29 00:00:00,2018-09-28 18:09:00,1.0,Black,0.41,38.42,0,1,0.0,2
ANSL_76654,2010-10-18 00:00:00,2019-05-08 15:57:00,2.0,Tan,0.12,37.88,0,7,1.0,2
ANSL_60478,2018-07-02 00:00:00,2018-10-28 08:56:00,0.0,White,0.7,31.92,7,1,1.0,1
ANSL_55436,2016-12-12 00:00:00,2017-07-03 08:39:00,,Brown,0.26,43.1,15,4,2.0,4
ANSL_59073,2017-10-12 00:00:00,2018-05-09 11:11:00,0.0,Brown Tabby,0.19,15.11,13,9,1.0,1
ANSL_67323,2016-10-05 00:00:00,2017-04-05 14:40:00,0.0,Orange Tabby,0.5,45.4,0,1,1.0,1
ANSL_60981,2018-07-07 00:00:00,2018-08-04 15:37:00,2.0,Brown Tabby,0.69,5.53,13,9,1.0,1
ANSL_60588,2017-12-26 00:00:00,2018-04-17 18:39:00,1.0,Black,0.22,6.39,0,1,0.0,2
ANSL_50036,2016-07-15 00:00:00,2016-10-12 08:20:00,1.0,Orange Tabby,0.95,45.64,7,1,0.0,1
ANSL_67745,2016-08-09 00:00:00,2016-09-21 15:00:00,2.0,Calico,0.52,15.43,13,9,1.0,1
ANSL_68991,2015-05-29 00:00:00,2018-06-23 16:21:00,2.0,Tan,0.28,38.79,3,9,1.0,2
ANSL_52435,2015-02-27 00:00:00,2017-03-19 17:05:00,1.0,Brown Brindle,0.12,41.66,0,7,0.0,2
ANSL_58362,2018-05-05 00:00:00,2018-05-28 16:04:00,,Brown,0.84,7.1,0,4,2.0,4
ANSL_71270,2016-05-16 00:00:00,2017-06-18 17:42:00,2.0,Black,0.02,33.9,1,4,1.0,2
ANSL_74627,2018-04-27 00:00:00,2019-01-27 17:34:00,1.0,White,0.25,9.78,0,1,0.0,2
ANSL_62586,2016-12-09 00:00:00,2018-08-21 19:03:00,0.0,Brown Brindle,0.52,14.79,0,7,1.0,2
ANSL_72468,2016-07-13 00:00:00,2016-11-23 16:07:00,0.0,Brown Tabby,0.45,20.93,13,9,1.0,1
ANSL_53835,2016-08-02 00:00:00,2017-08-25 09:09:00,,Brown,0.38,45.09,9,2,2.0,4
ANSL_71190,2011-12-11 00:00:00,2019-01-03 17:32:00,1.0,Black,0.98,47.48,0,1,0.0,2
ANSL_51178,2017-04-15 00:00:00,2017-05-25 00:00:00,2.0,White,0.62,9.0,13,9,1.0,2
ANSL_56762,2018-06-29 00:00:00,2018-09-26 13:49:00,2.0,White,0.22,39.65,0,7,0.0,2
ANSL_69581,2016-07-25 00:00:00,2018-04-22 18:37:00,0.0,Brown Brindle,0.13,8.89,0,1,1.0,2
ANSL_50753,2017-02-17 00:00:00,2019-03-12 18:19:00,1.0,Tan,0.73,39.78,0,1,0.0,2
ANSL_64087,2015-01-26 00:00:00,2018-02-28 15:48:00,1.0,Fawn,0.63,45.6,0,1,0.0,2
ANSL_50237,2016-06-23 00:00:00,2018-07-20 15:07:00,1.0,Black,0.05,6.85,0,7,0.0,2
ANSL_61336,2014-06-24 00:00:00,2016-07-26 17:27:00,1.0,White,0.52,24.33,0,7,0.0,2
ANSL_54377,2010-09-14 00:00:00,2017-10-06 11:07:00,0.0,Calico,0.14,26.8,0,7,1.0,1
ANSL_62577,2017-07-26 00:00:00,2018-08-19 19:30:00,2.0,Brown,0.41,38.63,0,7,0.0,2
ANSL_66280,2016-08-16 00:00:00,2018-09-11 16:08:00,1.0,Black,0.84,6.09,0,1,0.0,2
ANSL_58880,2016-01-30 00:00:00,2016-09-20 12:18:00,,Black,0.71,5.23,18,4,2.0,2
ANSL_52924,2013-04-30 00:00:00,2016-10-08 11:51:00,0.0,Lynx Point,0.88,26.52,7,1,1.0,1
ANSL_56479,2018-07-06 00:00:00,2018-12-31 00:00:00,2.0,Black,0.75,20.29,13,9,1.0,2
ANSL_70157,2017-05-29 00:00:00,2018-06-28 16:58:00,2.0,Tan,0.17,19.45,13,9,1.0,2
ANSL_70918,2009-04-09 00:00:00,2017-12-29 15:31:00,0.0,White,0.88,13.95,0,7,1.0,2
ANSL_62066,2015-09-13 00:00:00,2017-10-14 13:05:00,2.0,White,0.05,27.1,0,7,0.0,2
ANSL_51456,2009-07-06 00:00:00,2017-08-05 11:19:00,0.0,Tricolor,1.0,13.15,0,7,1.0,2
ANSL_50176,2014-08-04 00:00:00,2016-09-05 00:00:00,1.0,White,0.97,9.94,13,9,0.0,2
ANSL_70602,2016-06-22 00:00:00,2016-09-09 16:55:00,0.0,Brown,0.19,12.64,7,1,1.0,2
ANSL_67573,2017-06-18 00:00:00,2017-12-06 19:23:00,0.0,Calico,0.73,22.26,7,1,1.0,1
ANSL_50998,2017-06-10 00:00:00,2017-09-07 16:41:00,0.0,White,0.36,22.09,13,9,1.0,1
ANSL_69212,2014-07-26 00:00:00,2018-02-16 13:26:00,0.0,White,0.79,27.54,13,9,1.0,2
ANSL_70362,2016-08-01 00:00:00,2017-08-27 18:57:00,0.0,Torbie,0.76,12.99,0,1,1.0,1
ANSL_55006,2017-09-17 00:00:00,2018-10-09 09:48:00,,Brown,0.44,28.94,0,3,2.0,4
ANSL_57701,2017-06-12 00:00:00,2017-09-07 15:10:00,2.0,Blue Tabby,0.28,7.29,0,1,1.0,1
ANSL_55672,2017-09-25 00:00:00,2017-12-15 18:04:00,2.0,Black,0.5,49.25,13,9,1.0,2
ANSL_54541,2007-01-22 00:00:00,2019-02-09 13:55:00,0.0,Black,0.1,25.28,0,1,1.0,2
ANSL_60586,2010-01-13 00:00:00,2017-03-27 13:15:00,1.0,Red,0.58,38.44,0,7,0.0,2
ANSL_71258,2015-11-22 00:00:00,2016-12-14 17:30:00,,White,0.3,8.17,13,9,2.0,4
ANSL_66245,2016-08-07 00:00:00,2018-09-03 16:15:00,1.0,Black,0.32,33.16,0,1,0.0,2
ANSL_52810,2016-06-07 00:00:00,2016-10-02 16:35:00,0.0,Red,0.7,25.31,0,1,1.0,2
ANSL_52500,2016-08-12 00:00:00,2016-09-24 17:42:00,,Black,0.33,27.61,13,9,2.0,1
ANSL_53611,2016-07-09 00:00:00,2018-07-31 15:28:00,2.0,Blue,0.87,7.64,0,7,0.0,2
ANSL_54336,2017-11-23 00:00:00,2018-01-23 00:00:00,2.0,Black,0.87,33.57,13,9,0.0,1
ANSL_61027,2017-05-15 00:00:00,2017-12-15 19:31:00,2.0,Brown Tabby,0.73,46.08,13,9,1.0,1
ANSL_60881,2016-08-08 00:00:00,2018-09-05 00:00:00,2.0,Tan,0.7,43.78,13,9,1.0,2
ANSL_56115,2018-07-16 00:00:00,2018-10-11 17:03:00,1.0,Brown Tabby,0.48,31.55,7,1,0.0,1
ANSL_75844,2014-03-29 00:00:00,2018-12-29 15:09:00,1.0,Black,0.19,41.63,7,1,0.0,2
ANSL_61598,2015-07-05 00:00:00,2016-07-29 18:05:00,1.0,White,0.7,6.09,0,1,0.0,2
ANSL_70454,2018-02-05 00:00:00,2019-03-02 12:33:00,,Brown Tabby,0.89,16.23,17,9,2.0,1
ANSL_71735,2017-07-25 00:00:00,2017-12-08 16:26:00,1.0,Black,0.86,6.27,0,1,0.0,2
ANSL_58294,2015-10-02 00:00:00,2016-10-23 09:00:00,,Brown Tabby,0.23,20.29,16,9,2.0,1
ANSL_64294,2017-01-19 00:00:00,2019-02-14 16:50:00,1.0,Tan,0.88,26.02,0,1,0.0,2
ANSL_54558,2018-08-30 00:00:00,2018-10-20 13:59:00,,Gray,0.89,6.71,13,9,2.0,4
ANSL_52096,2016-07-09 00:00:00,2016-10-10 18:33:00,0.0,Blue Tabby,0.14,47.51,0,1,1.0,1
ANSL_76390,2018-02-18 00:00:00,2019-05-02 12:51:00,1.0,Brown,0.8,39.47,0,7,0.0,2
ANSL_76312,2016-04-05 00:00:00,2019-04-30 16:10:00,2.0,Brown,0.72,28.43,0,7,0.0,2
ANSL_55523,2015-07-06 00:00:00,2017-07-29 14:52:00,1.0,Tan,0.89,17.07,18,4,0.0,2
ANSL_62866,2016-06-18 00:00:00,2018-04-19 17:56:00,0.0,Brown Tabby,0.55,18.31,0,1,1.0,1
ANSL_60604,2018-06-17 00:00:00,2018-10-22 07:10:00,1.0,Tan,0.88,8.29,7,1,0.0,2
ANSL_69295,2015-07-14 00:00:00,2016-08-04 09:00:00,2.0,Brown Tabby,0.35,49.84,16,9,1.0,1
ANSL_70982,2016-04-15 00:00:00,2018-05-10 17:59:00,0.0,Brown,0.64,19.97,0,1,1.0,2
ANSL_50272,2015-12-11 00:00:00,2018-01-06 14:54:00,0.0,Black,0.22,8.97,0,1,1.0,1
ANSL_74379,2015-03-26 00:00:00,2017-07-28 00:00:00,0.0,Tan,0.43,47.5,13,9,1.0,2
ANSL_70249,2016-04-23 00:00:00,2018-06-28 16:12:00,1.0,Brown,0.08,17.94,12,1,0.0,2
ANSL_61199,2014-07-17 00:00:00,2017-08-07 14:07:00,1.0,White,0.27,16.05,13,9,0.0,2
ANSL_74295,2010-03-20 00:00:00,2018-04-24 08:56:00,1.0,Brown Tabby,0.21,40.34,0,1,0.0,1
ANSL_53072,2013-09-27 00:00:00,2016-11-28 13:41:00,1.0,White,0.9,32.74,0,7,0.0,2
ANSL_66362,2016-04-15 00:00:00,2017-05-17 14:35:00,2.0,Tricolor,0.24,15.67,13,9,0.0,2
ANSL_50171,2015-05-10 00:00:00,2017-06-03 18:24:00,1.0,Red,0.4,23.08,0,1,0.0,2
ANSL_54306,2017-01-29 00:00:00,2017-05-12 18:07:00,1.0,Lynx Point,0.8,27.79,0,1,0.0,1
ANSL_62979,2015-12-28 00:00:00,2019-01-24 14:48:00,2.0,Blue,0.28,12.64,0,7,0.0,2
ANSL_51922,2017-09-10 00:00:00,2018-10-20 17:40:00,0.0,Blue,0.59,46.75,0,1,1.0,2
ANSL_59389,2015-01-05 00:00:00,2019-01-28 18:31:00,1.0,Brown,0.25,41.36,0,7,0.0,2
ANSL_61996,2016-11-21 00:00:00,2017-12-12 09:00:00,0.0,Brown Tabby,0.52,23.0,16,9,1.0,1
ANSL_69952,2014-07-01 00:00:00,2016-08-09 14:44:00,1.0,Tan,0.41,5.73,13,9,0.0,2
ANSL_62368,2016-04-30 00:00:00,2017-05-27 00:00:00,0.0,White,0.68,14.0,13,9,1.0,2
ANSL_62009,2007-08-05 00:00:00,2017-08-29 19:15:00,2.0,Black,0.3,9.88,0,7,1.0,2
ANSL_55008,2015-06-27 00:00:00,2018-11-29 12:35:00,0.0,Brown Tabby,0.74,35.97,0,1,1.0,1
ANSL_67490,2017-06-02 00:00:00,2017-07-14 18:40:00,,Orange Tabby,0.37,18.51,13,9,2.0,1
ANSL_70767,2016-09-14 00:00:00,2017-03-10 13:33:00,0.0,Orange Tabby,0.59,34.07,0,1,1.0,1
ANSL_63466,2016-11-24 00:00:00,2017-01-14 08:37:00,,Black,0.37,48.76,15,4,2.0,4
ANSL_54399,2013-08-28 00:00:00,2018-09-22 15:28:00,0.0,Brown Brindle,0.6,44.14,0,1,1.0,2
ANSL_67945,2016-01-30 00:00:00,2018-03-09 18:20:00,1.0,Brown,0.8,15.38,0,1,0.0,2
ANSL_57809,2009-11-14 00:00:00,2017-12-15 11:41:00,2.0,Brown,0.85,21.06,0,7,0.0,2
ANSL_53219,2016-12-09 00:00:00,2017-03-18 09:43:00,0.0,Torbie,0.1,5.28,7,1,1.0,1
ANSL_72958,2012-08-26 00:00:00,2017-09-21 19:10:00,1.0,White,0.67,7.87,0,1,0.0,2
ANSL_71646,2017-06-24 00:00:00,2017-10-06 16:19:00,1.0,Black,0.37,38.98,0,1,0.0,1
ANSL_61989,2017-11-06 00:00:00,2018-11-29 09:51:00,1.0,Brown,0.51,8.05,0,1,0.0,2
ANSL_67109,2012-05-30 00:00:00,2017-01-31 12:02:00,0.0,Brown Tabby,0.15,20.73,7,1,1.0,1
ANSL_72895,2013-10-07 00:00:00,2016-10-27 15:49:00,2.0,White,0.75,37.93,13,9,1.0,2
ANSL_67290,2017-08-04 00:00:00,2017-11-03 18:46:00,0.0,Blue Cream,0.32,9.95,0,1,1.0,1
ANSL_52552,2007-01-02 00:00:00,2017-01-28 16:10:00,1.0,Flame Point,0.83,26.5,0,1,0.0,1
ANSL_58810,2014-09-28 00:00:00,2018-04-03 12:18:00,1.0,White,0.91,22.82,0,1,0.0,2
ANSL_63756,2015-09-05 00:00:00,2016-10-06 12:09:00,2.0,Blue,0.08,49.4,13,9,1.0,1
ANSL_53036,2016-07-08 00:00:00,2016-10-03 07:29:00,1.0,Orange,0.59,39.84,7,1,0.0,1
ANSL_72111,2010-01-10 00:00:00,2017-05-25 12:40:00,0.0,Tricolor,0.49,40.88,0,1,1.0,2
ANSL_59547,2016-11-22 00:00:00,2019-01-02 19:03:00,0.0,Cream Tabby,0.89,47.94,0,1,1.0,1
ANSL_58956,2018-07-14 00:00:00,2018-10-11 17:12:00,1.0,Lynx Point,0.0,39.49,7,1,0.0,1
ANSL_59828,2019-01-07 00:00:00,2019-04-01 16:57:00,0.0,Black,0.7,5.58,0,1,1.0,1
ANSL_54115,2016-03-26 00:00:00,2018-06-02 17:39:00,0.0,Cream,0.1,39.98,0,1,1.0,2
ANSL_62427,2017-04-14 00:00:00,2017-12-14 17:48:00,1.0,Orange Tabby,0.08,26.74,0,1,0.0,1
ANSL_69838,2015-01-23 00:00:00,2017-02-23 11:33:00,1.0,Black,0.65,34.97,0,7,0.0,2
ANSL_57816,2014-05-28 00:00:00,2017-09-02 16:19:00,0.0,Yellow Brindle,0.28,22.9,13,9,1.0,2
ANSL_70866,2018-06-24 00:00:00,2018-08-04 15:39:00,2.0,Black,0.05,39.05,13,9,1.0,1
ANSL_55791,2014-12-01 00:00:00,2017-03-22 16:14:00,0.0,White,0.45,41.98,0,7,1.0,2
ANSL_73265,2017-04-12 00:00:00,2018-02-09 17:41:00,1.0,Black,0.04,20.94,0,1,0.0,2
ANSL_69667,2016-07-27 00:00:00,2016-10-27 14:28:00,2.0,Orange Tabby,0.23,38.04,13,9,0.0,1
ANSL_70371,2009-01-24 00:00:00,2017-02-21 18:08:00,1.0,Blue Merle,0.0,19.59,0,1,0.0,2
ANSL_53218,2015-03-29 00:00:00,2018-04-23 14:49:00,1.0,Black,0.79,25.44,0,1,0.0,2
ANSL_73899,2017-04-29 00:00:00,2017-07-24 19:07:00,1.0,Tan,0.53,45.5,0,1,0.0,2
ANSL_75693,2012-03-22 00:00:00,2019-04-15 17:33:00,1.0,Black,0.32,19.14,0,7,0.0,2
ANSL_74813,2017-09-03 00:00:00,2018-09-04 14:54:00,1.0,Orange Tabby,0.69,40.67,0,1,0.0,1
ANSL_54673,2015-10-05 00:00:00,2018-02-26 13:32:00,1.0,Brown Tabby,0.98,26.13,0,7,0.0,1
ANSL_66723,2016-06-18 00:00:00,2017-07-10 14:58:00,2.0,Red,0.69,48.85,0,7,1.0,2
ANSL_62182,2017-05-24 00:00:00,2018-06-14 16:09:00,,Black,0.2,49.03,15,4,2.0,4
ANSL_71591,2010-06-27 00:00:00,2016-07-17 12:29:00,1.0,Brown Tabby,0.67,49.04,0,7,0.0,1
ANSL_67192,2017-02-19 00:00:00,2017-05-03 16:01:00,2.0,Black,0.08,46.86,13,9,0.0,2
ANSL_55509,2016-10-30 00:00:00,2018-11-20 11:09:00,0.0,Black,0.01,35.01,18,4,1.0,1
ANSL_59589,2011-08-08 00:00:00,2017-08-29 17:16:00,0.0,Brown,0.76,35.67,0,7,1.0,2
ANSL_66231,2018-12-16 00:00:00,2019-03-22 16:48:00,1.0,Flame Point,0.97,12.34,0,1,0.0,1
ANSL_58710,2016-05-12 00:00:00,2017-06-16 16:20:00,0.0,Brown,0.11,43.27,13,9,1.0,2
ANSL_57623,2016-05-23 00:00:00,2016-09-04 13:13:00,1.0,Brown Tabby,0.16,5.61,0,1,0.0,1
ANSL_74522,2015-12-05 00:00:00,2019-01-27 00:00:00,1.0,Brown,0.52,10.74,0,7,0.0,2
ANSL_76065,2016-02-16 00:00:00,2019-04-24 17:35:00,0.0,Black,0.33,43.27,0,1,1.0,2
ANSL_58293,2017-07-04 00:00:00,2018-03-07 14:07:00,0.0,Black,0.06,19.29,0,1,1.0,1
ANSL_75127,2016-04-11 00:00:00,2017-05-04 17:14:00,1.0,Black,0.26,13.58,0,7,0.0,2
ANSL_60980,2017-07-14 00:00:00,2017-10-11 18:33:00,0.0,Orange Tabby,0.16,25.07,0,1,1.0,1
ANSL_62141,2010-10-06 00:00:00,2018-11-05 17:36:00,0.0,Tortie,0.29,10.66,0,7,1.0,1
ANSL_57856,2017-11-16 00:00:00,2017-12-22 16:38:00,2.0,Brown,0.29,8.55,13,9,0.0,2
ANSL_68452,2017-03-03 00:00:00,2017-05-16 17:56:00,1.0,Cream,0.21,35.66,7,1,0.0,2
ANSL_69647,2015-08-01 00:00:00,2016-09-02 14:08:00,1.0,Buff,0.69,46.88,13,9,0.0,2
ANSL_53126,2015-02-24 00:00:00,2017-03-23 17:20:00,1.0,Buff,0.82,20.11,0,1,0.0,2
ANSL_56679,2018-02-15 00:00:00,2018-05-21 14:34:00,2.0,Black,0.61,36.85,0,1,0.0,2
ANSL_52294,2017-08-24 00:00:00,2018-09-19 17:41:00,1.0,Red,0.48,21.4,0,1,0.0,2
ANSL_73655,2011-12-20 00:00:00,2019-01-15 10:12:00,1.0,Black,0.23,43.57,13,9,0.0,2
ANSL_73816,2013-07-29 00:00:00,2017-08-25 00:00:00,1.0,Black,0.5,6.31,0,1,0.0,2
ANSL_72764,2013-11-26 00:00:00,2018-12-16 12:22:00,1.0,Black,0.82,9.72,0,7,0.0,2
ANSL_72342,2016-08-08 00:00:00,2016-10-28 15:19:00,0.0,Brown Tabby,0.23,37.49,7,1,1.0,1
ANSL_56817,2011-09-04 00:00:00,2018-10-11 08:18:00,1.0,Brown Brindle,0.04,17.67,13,9,0.0,2
ANSL_51756,2013-03-18 00:00:00,2017-04-10 12:32:00,0.0,Brown,0.99,11.08,0,7,1.0,2
ANSL_64798,2017-07-27 00:00:00,2017-09-17 18:47:00,2.0,Brown Tabby,0.81,36.25,13,9,1.0,1
ANSL_54387,2016-09-14 00:00:00,2018-01-17 16:06:00,1.0,Blue Tiger,0.58,35.08,0,1,0.0,2
ANSL_75548,2019-03-17 00:00:00,2019-04-12 12:25:00,2.0,Black,0.56,31.2,13,9,0.0,1
ANSL_64845,2016-11-13 00:00:00,2018-05-14 18:26:00,1.0,Black,0.93,27.65,0,1,0.0,1
ANSL_53824,2016-05-10 00:00:00,2016-12-04 17:02:00,0.0,Fawn,0.71,49.7,0,1,1.0,2
ANSL_73405,2016-12-22 00:00:00,2017-12-17 17:31:00,0.0,Brown,0.86,31.1,0,1,1.0,2
ANSL_64735,2015-09-14 00:00:00,2017-10-09 13:25:00,1.0,Black,0.29,43.52,0,7,0.0,2
ANSL_67224,2018-03-10 00:00:00,2019-02-02 16:45:00,1.0,Black Brindle,0.32,44.18,0,1,0.0,2
ANSL_75494,2018-03-08 00:00:00,2019-04-10 15:42:00,1.0,Tan,0.38,43.49,0,1,0.0,2
ANSL_76838,2017-07-14 00:00:00,2019-05-11 12:23:00,0.0,Black,0.38,35.29,0,7,1.0,2
ANSL_67897,2017-06-30 00:00:00,2017-09-05 15:13:00,2.0,Brown Tabby,0.07,43.81,13,9,1.0,1
ANSL_53381,2017-10-01 00:00:00,2018-11-23 18:44:00,2.0,Lynx Point,0.23,16.51,0,1,0.0,1
ANSL_61650,2016-07-28 00:00:00,2017-01-06 18:27:00,1.0,Blue,0.86,6.12,0,1,0.0,2
ANSL_71613,2015-07-10 00:00:00,2017-08-08 18:24:00,0.0,Brown Tabby,0.6,22.52,0,1,1.0,1
