plate,lat,lon
ar,24.382,65.028
ar,24.382,65.028
AS,35.427,29.731
AS,35.728,29.389
AS,35.970,29.137
AS,36.361,28.789
AS,36.983,28.411
AS,37.269,28.255
AS,37.520,28.254
AS,37.757,28.278
AS,37.965,28.200
AS,38.227,27.954
AS,38.499,27.672
AS,38.876,27.138
AS,39.298,26.610
AS,39.529,26.256
AS,39.708,25.860
AS,40.156,25.416
AS,40.156,25.416
AS,40.092,24.931
AS,40.055,24.559
AS,39.918,24.002
AS,39.720,23.787
AS,39.287,23.463
AS,38.948,23.212
AS,38.599,22.955
AS,38.271,22.727
AS,38.355,22.164
AS,38.420,21.582
AS,38.439,21.097
AS,38.471,20.437
AS,38.115,20.282
AS,37.804,20.300
AS,37.804,20.300
AS,37.098,20.760
AS,36.629,21.327
AS,36.216,21.599
AS,35.933,21.893
AS,35.742,22.375
AS,35.437,22.866
AS,34.990,23.399
AS,34.628,23.874
AS,34.340,24.593
AS,34.249,25.577
AS,34.198,26.465
AS,34.335,27.227
AS,34.706,27.684
AS,34.870,28.050
AS,35.127,28.478
AS,35.312,28.779
AS,35.378,29.070
AS,35.425,29.345
AS,35.427,29.731
AS,35.427,29.731
AT,40.156,25.416
AT,39.708,25.860
AT,39.529,26.256
AT,39.298,26.610
AT,38.876,27.138
AT,38.499,27.672
AT,38.227,27.954
AT,37.965,28.200
AT,37.757,28.278
AT,37.520,28.254
AT,37.269,28.255
AT,36.983,28.411
AT,36.361,28.789
AT,35.970,29.137
AT,35.728,29.389
AT,35.427,29.731
AT,35.427,29.731
AT,35.154,30.221
AT,34.991,30.793
AT,34.826,31.256
AT,34.634,31.740
AT,34.487,32.172
AT,34.390,32.668
AT,34.290,33.101
AT,34.302,33.735
AT,34.505,34.054
AT,34.785,34.500
AT,35.091,34.900
AT,35.405,35.362
AT,35.689,35.791
AT,36.023,36.413
AT,36.023,36.413
AT,36.260,36.389
AT,36.730,36.467
AT,37.398,36.789
AT,37.512,37.083
AT,37.834,37.682
AT,37.994,38.042
AT,38.121,38.365
AT,38.314,38.856
AT,38.497,39.402
AT,38.768,40.163
AT,38.857,40.624
AT,39.080,41.002
AT,39.080,41.002
AT,39.392,40.449
AT,39.703,39.892
AT,39.909,39.268
AT,40.009,38.795
AT,40.269,38.021
AT,40.600,37.062
AT,40.849,36.169
AT,41.002,35.527
AT,41.123,34.832
AT,41.159,34.286
AT,41.023,33.405
AT,40.860,32.392
AT,40.679,31.482
AT,40.615,31.116
AT,40.601,30.774
AT,40.768,30.007
AT,40.686,29.030
AT,40.668,28.724
AT,40.618,27.987
AT,40.640,27.568
AT,40.789,27.256
AT,40.553,26.597
AT,40.325,26.010
AT,40.156,25.416
AT,40.156,25.416
au,-33.194,78.086
au,-33.838,77.352
au,-34.324,77.917
au,-34.807,78.488
au,-34.842,78.442
au,-35.161,78.803
au,-35.683,78.201
au,-36.098,78.690
au,-36.511,79.184
au,-36.998,78.606
au,-37.483,78.021
au,-38.001,78.706
au,-38.393,78.181
au,-38.659,78.529
au,-39.005,78.073
au,-39.262,78.384
au,-39.538,78.002
au,-39.905,78.425
au,-40.326,77.825
au,-40.866,78.484
au,-40.872,78.659
au,-41.384,79.319
au,-41.892,79.990
au,-41.512,80.463
au,-41.130,80.931
au,-41.722,81.752
au,-42.309,82.588
au,-42.890,83.439
au,-42.551,83.853
au,-42.210,84.263
au,-41.868,84.669
au,-41.525,85.070
au,-41.180,85.466
au,-40.834,85.859
au,-41.129,86.402
au,-41.421,86.950
au,-41.711,87.502
au,-41.997,88.060
au,-41.686,88.488
au,-41.944,89.011
au,-42.200,89.537
au,-42.454,90.068
au,-42.705,90.603
au,-42.953,91.142
au,-43.199,91.686
au,-43.443,92.234
au,-43.684,92.786
au,-43.922,93.343
au,-44.157,93.904
au,-44.390,94.470
au,-44.620,95.040
au,-44.805,94.926
au,-45.141,95.806
au,-45.471,96.698
au,-45.996,96.274
au,-46.520,95.842
au,-46.772,96.458
au,-47.020,97.080
au,-47.265,97.707
au,-47.506,98.340
au,-47.744,98.979
au,-47.978,99.624
au,-47.267,100.202
au,-47.465,100.817
au,-47.661,101.436
au,-47.853,102.060
au,-48.042,102.688
au,-48.227,103.321
au,-48.409,103.959
au,-48.588,104.601
au,-48.762,105.247
au,-48.934,105.898
au,-49.101,106.554
au,-48.841,106.692
au,-49.015,107.486
au,-49.182,108.285
au,-49.259,108.240
au,-49.523,109.351
au,-49.523,109.351
au,-49.779,110.472
au,-49.829,110.868
au,-49.800,111.129
au,-49.930,111.363
au,-50.084,111.666
au,-50.200,112.967
au,-50.388,114.024
au,-49.878,114.362
au,-49.974,115.500
au,-49.852,115.988
au,-49.540,116.256
au,-49.271,116.635
au,-49.620,117.523
au,-49.865,118.194
au,-49.802,118.547
au,-49.938,119.366
au,-50.036,120.273
au,-49.524,120.516
au,-48.890,120.842
au,-49.006,121.555
au,-49.620,121.437
au,-49.736,121.866
au,-49.846,122.224
au,-49.812,122.553
au,-49.729,122.797
au,-49.542,123.013
au,-49.585,123.328
au,-49.122,123.771
au,-48.906,124.007
au,-48.848,124.213
au,-48.983,124.607
au,-49.153,124.992
au,-49.358,125.125
au,-49.598,125.262
au,-49.717,125.896
au,-49.401,126.074
au,-49.044,126.264
au,-48.630,126.434
au,-48.698,126.861
au,-48.764,127.313
au,-49.294,127.243
au,-49.643,127.196
au,-49.976,127.143
au,-50.159,128.312
au,-50.348,129.412
au,-50.525,130.569
au,-50.604,131.256
au,-50.222,131.515
au,-50.223,132.261
au,-50.306,133.465
au,-50.347,134.245
au,-50.384,135.026
au,-50.209,135.246
au,-50.248,136.226
au,-50.220,136.946
au,-50.234,137.700
au,-50.231,138.401
au,-50.256,139.110
au,-50.279,139.645
au,-51.174,139.733
au,-51.838,139.813
au,-51.798,140.323
au,-52.274,140.400
au,-52.750,140.478
au,-53.504,140.584
au,-53.885,140.659
au,-54.053,141.451
au,-54.215,142.250
au,-54.234,143.778
au,-54.798,144.282
au,-54.755,145.401
au,-54.695,146.881
au,-54.695,146.881
au,-55.175,147.043
au,-55.654,147.206
au,-56.132,147.373
au,-56.610,147.545
au,-57.088,147.721
au,-57.566,147.902
au,-57.527,148.076
au,-57.436,148.806
au,-56.939,150.622
au,-56.415,152.392
au,-55.867,154.115
au,-55.295,155.788
au,-54.702,157.411
au,-54.088,158.985
au,-53.812,159.142
au,-53.620,159.216
au,-53.598,159.318
au,-53.345,159.512
au,-53.170,159.731
au,-52.991,159.905
au,-52.822,160.092
au,-52.634,160.342
au,-52.433,160.535
au,-52.292,160.671
au,-52.166,160.762
au,-51.924,161.026
au,-51.751,161.162
au,-51.542,161.368
au,-51.399,161.542
au,-51.192,161.716
au,-51.118,161.825
au,-50.962,162.049
au,-50.817,162.273
au,-50.668,162.453
au,-50.550,162.594
au,-50.443,162.785
au,-50.369,162.963
au,-50.273,163.047
au,-50.079,163.235
au,-50.079,163.235
au,-49.985,163.296
au,-49.847,163.412
au,-49.761,163.448
au,-49.573,163.545
au,-49.322,163.740
au,-49.116,163.868
au,-48.917,163.964
au,-48.742,164.130
au,-48.592,164.215
au,-48.429,164.287
au,-48.274,164.309
au,-48.202,164.389
au,-48.059,164.398
au,-47.920,164.483
au,-47.760,164.480
au,-47.658,164.528
au,-47.521,164.651
au,-47.444,164.699
au,-47.256,164.739
au,-47.148,164.838
au,-47.011,164.923
au,-46.783,164.943
au,-46.601,165.021
au,-46.405,165.168
au,-46.190,165.427
au,-46.065,165.733
au,-45.958,165.920
au,-45.887,166.019
au,-45.736,166.205
au,-45.515,166.377
au,-45.350,166.537
au,-45.211,166.710
au,-44.987,166.951
au,-44.987,166.951
au,-44.826,167.100
au,-44.648,167.368
au,-44.466,167.688
au,-44.330,168.081
au,-44.166,168.488
au,-44.022,168.770
au,-44.022,168.770
au,-43.845,169.136
au,-43.594,169.647
au,-43.358,170.103
au,-43.088,170.638
au,-42.932,170.995
au,-42.743,171.277
au,-42.675,171.473
au,-42.616,171.859
au,-42.483,172.593
au,-42.392,173.126
au,-42.291,173.724
au,-42.201,174.304
au,-42.122,174.988
au,-42.059,175.503
au,-42.059,175.503
au,-41.757,174.945
au,-41.566,174.763
au,-41.157,174.632
au,-40.979,175.012
au,-40.791,175.324
au,-40.598,175.537
au,-40.311,175.868
au,-40.046,176.074
au,-39.230,175.609
au,-38.762,175.932
au,-38.674,175.995
au,-38.287,176.241
au,-37.885,176.509
au,-37.485,176.770
au,-37.102,177.049
au,-36.461,177.507
au,-35.917,177.890
au,-35.161,178.403
au,-34.786,178.681
au,-34.246,178.996
au,-33.602,179.345
au,-33.019,179.657
au,-32.347,179.980
au,-31.751,-179.740
au,-31.333,-179.515
au,-30.997,-179.393
au,-30.355,-179.226
au,-29.792,-179.074
au,-29.498,-178.966
au,-28.693,-178.713
au,-27.985,-178.482
au,-27.377,-178.248
au,-26.767,-178.017
au,-25.976,-177.793
au,-25.197,-177.657
au,-24.720,-177.552
au,-24.242,-177.448
au,-24.105,-177.419
au,-24.105,-177.419
au,-23.708,-177.250
au,-23.414,-177.102
au,-23.048,-176.913
au,-22.735,-176.748
au,-22.500,-176.709
au,-22.286,-176.691
au,-22.231,-176.635
au,-22.007,-176.601
au,-21.811,-176.520
au,-21.601,-176.449
au,-21.487,-176.405
au,-21.301,-176.372
au,-21.113,-176.322
au,-21.000,-176.289
au,-20.891,-176.264
au,-20.796,-176.237
au,-20.655,-176.190
au,-20.494,-176.176
au,-20.423,-176.159
au,-20.265,-176.152
au,-20.129,-176.116
au,-20.106,-176.182
au,-19.884,-176.122
au,-19.814,-176.079
au,-19.651,-176.027
au,-19.387,-175.979
au,-19.387,-175.979
au,-19.217,-176.549
au,-18.975,-176.570
au,-18.836,-176.587
au,-18.768,-176.584
au,-18.686,-176.551
au,-18.600,-176.511
au,-18.472,-176.440
au,-18.307,-176.346
au,-18.267,-176.330
au,-18.131,-176.297
au,-18.055,-176.304
au,-17.873,-176.403
au,-17.731,-176.462
au,-17.574,-176.532
au,-17.399,-176.625
au,-17.219,-176.713
au,-17.034,-176.820
au,-16.877,-176.921
au,-16.725,-177.068
au,-16.575,-177.201
au,-16.437,-177.364
au,-16.320,-177.513
au,-16.177,-177.678
au,-16.107,-177.664
au,-16.024,-177.634
au,-15.961,-177.575
au,-15.899,-177.493
au,-15.807,-177.384
au,-15.710,-177.248
au,-15.559,-177.130
au,-15.559,-177.130
au,-15.398,-177.691
au,-15.325,-178.264
au,-15.377,-178.812
au,-15.527,-179.444
au,-15.527,-179.444
au,-15.542,-179.739
au,-15.542,-179.739
au,-15.654,179.890
au,-15.678,179.614
au,-15.729,179.332
au,-15.812,178.936
au,-15.897,178.562
au,-15.897,178.562
au,-15.984,178.524
au,-16.092,178.491
au,-16.104,178.402
au,-16.110,178.283
au,-16.115,178.171
au,-16.148,178.086
au,-16.172,178.007
au,-16.222,177.876
au,-16.227,177.806
au,-16.229,177.721
au,-16.224,177.588
au,-16.212,177.400
au,-16.302,177.345
au,-16.300,177.414
au,-16.510,177.412
au,-16.506,177.269
au,-16.504,177.190
au,-16.505,177.130
au,-16.516,177.035
au,-16.523,176.949
au,-16.544,176.883
au,-16.545,176.790
au,-16.553,176.671
au,-16.557,176.545
au,-16.569,176.377
au,-16.552,176.184
au,-16.552,176.184
au,-16.670,176.179
au,-16.816,176.148
au,-16.965,176.106
au,-17.090,176.065
au,-17.239,176.036
au,-17.541,175.986
au,-17.804,175.973
au,-17.823,176.336
au,-18.038,176.342
au,-18.140,176.300
au,-18.242,176.244
au,-18.319,176.215
au,-18.611,176.212
au,-18.732,176.136
au,-18.895,176.061
au,-19.022,175.975
au,-19.080,175.922
au,-19.162,175.900
au,-19.327,175.885
au,-19.445,175.839
au,-19.547,175.772
au,-19.755,175.559
au,-19.977,175.574
au,-20.189,175.590
au,-20.189,175.590
au,-20.629,175.828
au,-21.166,176.121
au,-21.422,175.733
au,-21.750,175.231
au,-22.170,174.584
au,-22.488,174.034
au,-22.488,174.034
au,-22.835,173.606
au,-22.834,173.212
au,-23.007,173.040
au,-23.069,172.783
au,-23.178,172.439
au,-23.178,172.439
au,-23.177,172.361
au,-23.171,172.278
au,-23.176,172.197
au,-23.173,172.060
au,-23.155,171.950
au,-23.149,171.854
au,-23.146,171.703
au,-23.127,171.620
au,-23.110,171.496
au,-23.091,171.385
au,-23.072,171.288
au,-23.030,171.162
au,-23.000,171.037
au,-22.968,170.939
au,-22.949,170.842
au,-22.917,170.745
au,-22.884,170.660
au,-22.827,170.547
au,-22.759,170.420
au,-22.702,170.321
au,-22.644,170.221
au,-22.587,170.109
au,-22.516,170.036
au,-22.445,169.950
au,-22.350,169.835
au,-22.230,169.719
au,-22.124,169.577
au,-22.052,169.491
au,-21.980,169.419
au,-21.909,169.320
au,-21.823,169.288
au,-21.725,169.215
au,-21.640,169.143
au,-21.506,169.054
au,-21.420,168.996
au,-21.261,168.879
au,-21.102,168.776
au,-21.016,168.705
au,-20.893,168.645
au,-20.782,168.585
au,-20.646,168.512
au,-20.474,168.396
au,-20.325,168.335
au,-20.201,168.263
au,-20.090,168.191
au,-20.003,168.160
au,-19.893,168.075
au,-19.769,168.003
au,-19.632,167.943
au,-19.533,167.886
au,-19.372,167.812
au,-19.236,167.727
au,-19.048,167.680
au,-18.886,167.607
au,-18.712,167.521
au,-18.611,167.504
au,-18.485,167.486
au,-18.360,167.455
au,-18.247,167.424
au,-18.147,167.394
au,-18.022,167.350
au,-17.922,167.320
au,-17.759,167.275
au,-17.634,167.245
au,-17.521,167.215
au,-17.395,167.171
au,-17.307,167.155
au,-17.209,167.059
au,-17.098,166.950
au,-16.987,166.868
au,-16.836,166.810
au,-16.737,166.728
au,-16.625,166.659
au,-16.538,166.604
au,-16.438,166.562
au,-16.300,166.506
au,-16.187,166.450
au,-16.087,166.395
au,-15.975,166.340
au,-15.887,166.285
au,-15.799,166.270
au,-15.674,166.227
au,-15.560,166.225
au,-15.434,166.209
au,-15.345,166.193
au,-15.244,166.217
au,-15.130,166.228
au,-15.041,166.213
au,-14.889,166.262
au,-14.686,166.271
au,-14.559,166.268
au,-14.421,166.252
au,-14.345,166.250
au,-14.181,166.234
au,-13.991,166.204
au,-13.828,166.161
au,-13.779,166.154
au,-13.779,166.154
au,-13.676,166.132
au,-13.513,166.090
au,-13.261,166.020
au,-13.072,165.952
au,-12.870,165.909
au,-12.744,165.894
au,-12.517,165.838
au,-12.316,165.770
au,-12.127,165.715
au,-11.887,165.621
au,-11.686,165.514
au,-11.549,165.396
au,-11.411,165.252
au,-11.287,165.070
au,-11.200,164.901
au,-11.164,164.758
au,-11.114,164.641
au,-11.090,164.512
au,-11.091,164.409
au,-11.118,164.267
au,-11.144,164.151
au,-11.158,163.996
au,-11.185,163.854
au,-11.199,163.699
au,-11.238,163.505
au,-11.265,163.311
au,-11.291,163.195
au,-11.311,163.053
au,-11.356,162.833
au,-11.382,162.626
au,-11.421,162.484
au,-11.421,162.354
au,-11.422,162.225
au,-11.434,162.109
au,-11.422,162.018
au,-11.397,161.901
au,-11.359,161.798
au,-11.321,161.720
au,-11.283,161.552
au,-11.245,161.461
au,-11.232,161.384
au,-11.194,161.306
au,-11.168,161.202
au,-11.130,161.125
au,-11.054,161.060
au,-11.029,160.996
au,-10.965,160.931
au,-10.914,160.867
au,-10.838,160.776
au,-10.787,160.725
au,-10.723,160.622
au,-10.672,160.544
au,-10.634,160.493
au,-10.570,160.364
au,-10.519,160.287
au,-10.468,160.210
au,-10.417,160.132
au,-10.379,160.068
au,-10.315,159.978
au,-10.277,159.914
au,-10.251,159.837
au,-10.200,159.772
au,-10.174,159.708
au,-10.123,159.644
au,-10.084,159.580
au,-10.021,159.503
au,-9.969,159.439
au,-9.931,159.362
au,-9.880,159.285
au,-9.829,159.221
au,-9.765,159.170
au,-9.726,159.119
au,-9.688,159.068
au,-9.650,159.003
au,-9.624,158.926
au,-9.585,158.850
au,-9.559,158.773
au,-9.546,158.709
au,-9.507,158.580
au,-9.481,158.478
au,-9.442,158.388
au,-9.390,158.273
au,-9.313,158.145
au,-9.249,158.056
au,-9.210,157.992
au,-9.159,157.916
au,-9.107,157.827
au,-9.068,157.724
au,-9.004,157.648
au,-8.965,157.572
au,-8.900,157.419
au,-8.823,157.317
au,-8.784,157.241
au,-8.746,157.177
au,-8.706,157.049
au,-8.642,156.935
au,-8.615,156.858
au,-8.602,156.782
au,-8.563,156.706
au,-8.382,156.467
au,-8.174,156.296
au,-8.174,156.296
au,-8.385,156.331
au,-8.598,156.361
au,-8.809,156.390
au,-9.179,156.428
au,-9.206,156.350
au,-9.225,156.258
au,-9.268,156.101
au,-9.381,156.124
au,-9.405,156.066
au,-9.538,156.086
au,-9.558,155.989
au,-9.548,155.979
au,-9.555,155.908
au,-9.572,155.813
au,-9.526,155.797
au,-9.548,155.708
au,-9.581,155.599
au,-9.531,155.577
au,-9.568,155.473
au,-9.493,155.436
au,-9.532,155.347
au,-9.556,155.291
au,-9.621,155.172
au,-9.730,155.172
au,-9.795,155.070
au,-9.835,154.951
au,-9.839,154.856
au,-9.723,154.849
au,-9.763,154.719
au,-9.811,154.596
au,-9.872,154.379
au,-9.913,154.218
au,-10.279,154.219
au,-10.323,154.169
au,-10.331,154.125
au,-10.341,154.010
au,-10.325,153.847
au,-10.345,153.752
au,-10.355,153.552
au,-10.398,153.362
au,-10.398,153.174
au,-10.384,152.855
au,-10.088,152.849
au,-10.078,152.651
au,-10.056,152.547
au,-10.047,152.413
au,-10.039,152.223
au,-9.945,152.214
au,-9.944,152.086
au,-9.942,152.024
au,-9.930,151.918
au,-9.906,151.838
au,-9.761,151.834
au,-9.760,151.654
au,-9.760,151.654
au,-9.676,151.545
au,-9.681,151.005
au,-9.687,150.466
au,-9.945,150.245
au,-9.801,149.676
au,-9.353,149.133
au,-9.570,148.751
au,-9.212,148.207
au,-8.886,147.539
au,-8.598,146.954
au,-8.598,146.954
au,-8.410,146.918
au,-8.103,146.398
au,-7.661,145.666
au,-7.374,145.249
au,-7.023,144.740
au,-6.813,144.136
au,-6.558,143.569
au,-6.295,142.956
au,-5.986,142.231
au,-5.727,141.483
au,-5.145,140.847
au,-5.110,140.798
au,-5.110,140.798
au,-4.931,140.264
au,-4.751,139.731
au,-4.548,138.959
au,-4.442,138.484
au,-4.337,138.010
au,-4.221,137.177
au,-4.199,136.672
au,-4.177,136.167
au,-4.218,135.459
au,-4.298,134.966
au,-4.298,134.966
au,-4.437,134.488
au,-4.812,133.906
au,-4.812,133.906
au,-5.344,133.449
au,-5.641,133.982
au,-6.348,133.686
au,-6.515,133.188
au,-6.681,132.689
au,-6.681,132.689
au,-6.989,132.431
au,-7.661,131.867
au,-8.267,131.415
au,-8.267,131.415
au,-8.562,130.933
au,-8.726,130.540
au,-8.926,129.861
au,-9.020,129.106
au,-9.095,128.376
au,-9.133,127.900
au,-9.221,127.430
au,-9.390,126.853
au,-9.596,126.333
au,-9.784,125.869
au,-9.984,125.482
au,-10.159,125.159
au,-10.390,124.734
au,-10.708,123.960
au,-10.995,123.217
au,-11.188,122.627
au,-11.412,121.783
au,-11.493,121.110
au,-11.492,120.886
au,-11.492,120.886
au,-11.524,120.451
au,-11.462,119.841
au,-11.393,119.270
au,-11.362,118.750
au,-11.387,118.236
au,-11.337,117.576
au,-11.331,116.853
au,-11.275,116.174
au,-11.219,115.571
au,-11.150,115.013
au,-11.088,114.410
au,-10.964,113.756
au,-10.870,113.204
au,-10.758,112.563
au,-10.652,112.170
au,-10.577,111.523
au,-10.477,111.015
au,-10.477,110.615
au,-10.440,110.159
au,-10.371,109.626
au,-10.328,109.067
au,-10.178,108.363
au,-10.053,107.836
au,-9.890,107.379
au,-9.665,106.827
au,-9.371,106.345
au,-9.240,106.123
au,-8.926,105.590
au,-8.569,104.981
au,-8.167,104.576
au,-8.167,104.576
au,-7.863,103.763
au,-7.621,103.183
au,-7.197,102.452
au,-7.955,101.862
au,-8.719,101.263
au,-9.490,100.657
au,-10.266,100.042
au,-11.048,99.419
au,-11.834,98.789
au,-12.624,98.150
au,-13.418,97.503
au,-14.215,96.847
au,-15.014,96.184
au,-15.815,95.513
au,-16.617,94.834
au,-17.419,94.146
au,-18.221,93.451
au,-19.022,92.748
au,-19.822,92.038
au,-20.619,91.319
au,-21.413,90.593
au,-22.204,89.860
au,-22.990,89.119
au,-23.771,88.372
au,-24.546,87.617
au,-25.315,86.855
au,-26.077,86.087
au,-26.832,85.312
au,-27.578,84.531
au,-28.316,83.744
au,-29.044,82.951
au,-29.763,82.153
au,-30.472,81.349
au,-31.169,80.540
au,-31.856,79.726
au,-32.531,78.908
au,-33.194,78.086
BH,1.059,129.197
BH,1.623,128.752
BH,1.974,128.187
BH,2.290,128.081
BH,2.319,127.446
BH,2.346,126.872
BH,2.346,126.872
BH,1.706,126.426
BH,1.706,126.426
BH,1.001,126.144
BH,0.190,125.969
BH,-0.278,125.969
BH,-0.278,125.969
BH,-0.648,126.393
BH,-1.018,126.817
BH,-1.388,127.241
BH,-1.758,127.666
BH,-1.758,127.666
BH,-2.286,128.383
BH,-2.286,128.383
BH,-2.416,129.258
BH,-2.519,130.107
BH,-2.694,130.585
BH,-2.868,131.063
BH,-3.149,131.489
BH,-3.429,131.915
BH,-3.935,132.316
BH,-4.440,132.717
BH,-4.440,132.717
BH,-4.626,133.311
BH,-4.812,133.906
BH,-4.812,133.906
BH,-4.437,134.488
BH,-4.298,134.966
BH,-4.298,134.966
BH,-3.849,135.262
BH,-3.403,135.771
BH,-3.100,136.167
BH,-2.796,136.562
BH,-2.493,136.931
BH,-2.295,137.282
BH,-2.080,137.634
BH,-1.900,138.003
BH,-1.754,138.488
BH,-1.607,138.972
BH,-1.607,138.972
BH,-1.159,138.793
BH,-1.159,138.793
BH,-0.820,138.674
BH,-0.718,138.054
BH,-0.616,137.435
BH,-0.422,136.943
BH,-0.228,136.451
BH,-0.023,135.656
BH,0.421,134.938
BH,0.259,134.471
BH,0.057,133.899
BH,-0.146,133.327
BH,-0.043,132.824
BH,0.017,132.515
BH,0.017,132.515
BH,0.034,132.373
BH,0.150,131.738
BH,0.266,131.102
BH,0.475,130.546
BH,0.684,129.989
BH,1.059,129.197
BH,1.059,129.197
BR,-13.411,172.571
BR,-13.693,172.740
BR,-13.965,172.881
BR,-14.294,173.019
BR,-14.510,173.139
BR,-14.669,173.178
BR,-14.770,173.210
BR,-14.897,173.259
BR,-14.992,173.294
BR,-15.081,173.320
BR,-15.154,173.346
BR,-15.234,173.359
BR,-15.361,173.388
BR,-15.437,173.428
BR,-15.504,173.464
BR,-15.567,173.516
BR,-15.605,173.539
BR,-15.697,173.555
BR,-15.779,173.400
BR,-15.922,173.485
BR,-16.027,173.531
BR,-16.151,173.567
BR,-16.259,173.455
BR,-16.497,173.593
BR,-16.614,173.669
BR,-16.713,173.718
BR,-16.798,173.788
BR,-16.849,173.901
BR,-16.849,173.901
BR,-16.563,174.503
BR,-16.873,174.885
BR,-16.748,175.107
BR,-16.741,175.226
BR,-16.629,175.381
BR,-16.622,175.487
BR,-16.586,175.612
BR,-16.558,175.893
BR,-16.552,176.184
BR,-16.552,176.184
BR,-16.569,176.377
BR,-16.557,176.545
BR,-16.553,176.671
BR,-16.545,176.790
BR,-16.544,176.883
BR,-16.523,176.949
BR,-16.516,177.035
BR,-16.505,177.130
BR,-16.504,177.190
BR,-16.506,177.269
BR,-16.510,177.412
BR,-16.300,177.414
BR,-16.302,177.345
BR,-16.212,177.400
BR,-16.224,177.588
BR,-16.229,177.721
BR,-16.227,177.806
BR,-16.222,177.876
BR,-16.172,178.007
BR,-16.148,178.086
BR,-16.115,178.171
BR,-16.110,178.283
BR,-16.104,178.402
BR,-16.092,178.491
BR,-15.984,178.524
BR,-15.897,178.562
BR,-15.897,178.562
BR,-15.812,178.936
BR,-15.729,179.332
BR,-15.678,179.614
BR,-15.654,179.890
BR,-15.542,-179.739
BR,-15.542,-179.739
BR,-15.218,179.790
BR,-14.975,179.389
BR,-14.784,179.012
BR,-14.501,178.469
BR,-14.309,178.029
BR,-14.055,177.417
BR,-14.055,177.417
BR,-13.948,177.167
BR,-13.853,176.966
BR,-13.731,176.618
BR,-13.672,176.256
BR,-13.643,176.021
BR,-13.422,175.947
BR,-13.326,175.659
BR,-13.244,175.314
BR,-13.335,174.898
BR,-13.395,174.784
BR,-13.415,174.661
BR,-13.396,174.482
BR,-13.295,173.941
BR,-13.517,173.671
BR,-13.489,173.049
BR,-13.411,172.571
BR,-13.411,172.571
BS,-3.719,127.325
BS,-4.188,126.963
BS,-4.471,126.432
BS,-4.754,125.901
BS,-4.789,125.282
BS,-4.824,124.662
BS,-4.701,124.060
BS,-4.576,123.458
BS,-3.941,123.706
BS,-3.094,123.672
BS,-2.846,123.424
BS,-2.598,122.823
BS,-2.350,122.223
BS,-2.154,121.728
BS,-1.959,121.234
BS,-1.710,120.811
BS,-1.461,120.388
BS,-0.859,119.896
BS,-0.081,119.475
BS,-0.081,119.475
BS,-0.680,119.296
BS,-1.491,119.045
BS,-1.950,118.884
BS,-2.408,118.723
BS,-3.255,118.578
BS,-3.610,118.823
BS,-3.610,118.823
BS,-3.966,119.565
BS,-4.303,119.953
BS,-4.640,120.341
BS,-5.276,120.516
BS,-6.122,120.620
BS,-6.968,120.546
BS,-7.812,120.543
BS,-7.812,120.543
BS,-7.990,121.253
BS,-8.062,121.891
BS,-7.853,122.673
BS,-7.784,123.383
BS,-7.784,124.235
BS,-7.644,124.750
BS,-7.503,125.264
BS,-7.433,125.761
BS,-7.309,126.258
BS,-7.185,126.755
BS,-7.184,127.393
BS,-6.990,127.854
BS,-6.795,128.315
BS,-6.565,128.776
BS,-6.334,129.236
BS,-6.526,129.839
BS,-6.717,130.443
BS,-6.680,131.010
BS,-6.642,131.577
BS,-6.662,132.133
BS,-6.681,132.689
BS,-6.681,132.689
BS,-6.515,133.188
BS,-6.348,133.686
BS,-5.641,133.982
BS,-5.344,133.449
BS,-4.812,133.906
BS,-4.812,133.906
BS,-4.626,133.311
BS,-4.440,132.717
BS,-4.440,132.717
BS,-3.935,132.316
BS,-3.429,131.915
BS,-3.149,131.489
BS,-2.868,131.063
BS,-2.694,130.585
BS,-2.519,130.107
BS,-2.416,129.258
BS,-2.286,128.383
BS,-2.286,128.383
BS,-1.758,127.666
BS,-1.758,127.666
BS,-2.447,127.667
BS,-3.163,127.510
BS,-3.719,127.325
BS,-3.719,127.325
BU,14.400,96.480
BU,14.909,96.454
BU,15.136,96.406
BU,15.136,96.406
BU,15.534,95.912
BU,15.813,95.095
BU,15.770,94.209
BU,15.562,93.788
BU,15.353,93.368
BU,14.869,92.941
BU,14.384,92.517
BU,13.715,92.068
BU,13.715,92.068
BU,13.154,91.889
BU,12.283,91.700
BU,11.791,91.643
